brand,model,price,description,category,country,source,sourceType,manufacturer,trademark,url
THOMSON,55UV6006,116.999Ft,THOMSON 55UV6006 4K UHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,THOMSON,,https://www.mediamarkt.hu/hu/product/_thomson-55uv6006-4k-uhd-smart-led-telev%C3%ADzi%C3%B3-1273876.html
LG,43UK6950PLB,142.199Ft,LG 43UK6950PLB 4K UHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,LG,,https://www.mediamarkt.hu/hu/product/_lg-43uk6950plb-4k-uhd-smart-led-telev%C3%ADzi%C3%B3-1260457.html
LG,49SK8100PLA,209.999Ft,LG 49SK8100PLA 4K SUHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,LG,,https://www.mediamarkt.hu/hu/product/_lg-49sk8100pla-4k-suhd-smart-led-telev%C3%ADzi%C3%B3-1262150.html
PHILIPS,43PUS7363,152.999Ft,PHILIPS 43PUS7363 4K UHD Android Smart Ambilight  LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,PHILIPS,,https://www.mediamarkt.hu/hu/product/_philips-43pus7363-4k-uhd-android-smart-ambilight%C2%A0-led-telev%C3%ADzi%C3%B3-1260115.html
SAMSUNG,UE65NU7022KXXH,211.499Ft,SAMSUNG UE65NU7022KXXH 4K UHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,SAMSUNG,,https://www.mediamarkt.hu/hu/product/_samsung-ue65nu7022kxxh-4k-uhd-smart-led-telev%C3%ADzi%C3%B3-1267374.html
SAMSUNG,UE65NU7102KXXH,279.999Ft,SAMSUNG UE65NU7102KXXH 4K UHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,SAMSUNG,,https://www.mediamarkt.hu/hu/product/_samsung-ue65nu7102kxxh-4k-uhd-smart-led-telev%C3%ADzi%C3%B3-1263839.html
PHILIPS,32PHS4503,64.999Ft,PHILIPS 32PHS4503 LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,PHILIPS,,https://www.mediamarkt.hu/hu/product/_philips-32phs4503-led-telev%C3%ADzi%C3%B3-1264204.html
LG,OLED55C8PLA,449.999Ft,LG OLED55C8PLA 4K UHD Smart OLED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,LG,,https://www.mediamarkt.hu/hu/product/_lg-oled55c8pla-4k-uhd-smart-oled-telev%C3%ADzi%C3%B3-1260452.html
PANASONIC,TX-55FX633E,209.999Ft,PANASONIC TX-55FX633E 4K UHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,PANASONIC,,https://www.mediamarkt.hu/hu/product/_panasonic-tx-55fx633e-4k-uhd-smart-led-telev%C3%ADzi%C3%B3-1267318.html
ORION,T-20D,38.999Ft,ORION T-20D LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,ORION,,https://www.mediamarkt.hu/hu/product/_orion-t-20d-led-telev%C3%ADzi%C3%B3-1189766.html
VORTEX,LED-V24ZD02DCF,37.999Ft,VORTEX LED-V24ZD02DCF FullHD LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,VORTEX,,https://www.mediamarkt.hu/hu/product/_vortex-led-v24zd02dcf-fullhd-led-telev%C3%ADzi%C3%B3-1241851.html
OK.,40652F-TB,67.999Ft,OK. ODL 40652F-TB 101cm-es LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,OK.,,https://www.mediamarkt.hu/hu/product/_ok-odl-40652f-tb-101cm-es-led-telev%C3%ADzi%C3%B3-1271108.html
LG,49SK8500PLA,269.999Ft,LG 49SK8500PLA 4K SUHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,LG,,https://www.mediamarkt.hu/hu/product/_lg-49sk8500pla-4k-suhd-smart-led-telev%C3%ADzi%C3%B3-1260460.html
PHILIPS,43PUS6503,112.999Ft,PHILIPS 43PUS6503 UHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,PHILIPS,,https://www.mediamarkt.hu/hu/product/_philips-43pus6503-uhd-smart-led-telev%C3%ADzi%C3%B3-1264206.html
PHILIPS,32PFS4132,71.999Ft,PHILIPS 32PFS4132 FHD LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,PHILIPS,,https://www.mediamarkt.hu/hu/product/_philips-32pfs4132-fhd-led-telev%C3%ADzi%C3%B3-1237477.html
SAMSUNG,UE24H4003,49.499Ft,SAMSUNG UE24H4003 LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,SAMSUNG,,https://www.mediamarkt.hu/hu/product/_samsung-ue24h4003-led-telev%C3%ADzi%C3%B3-1149487.html
LG,32LK610BPLB,75.599Ft,LG 32LK610BPLB Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,LG,,https://www.mediamarkt.hu/hu/product/_lg-32lk610bplb-smart-led-telev%C3%ADzi%C3%B3-1261717.html
PHILIPS,43PFS5803/12,114.999Ft,PHILIPS 43PFS5803/12 Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,PHILIPS,,https://www.mediamarkt.hu/hu/product/_philips-43pfs5803-12-smart-led-telev%C3%ADzi%C3%B3-1261365.html
SAMSUNG,UE55NU7442UXXH,215.999Ft,SAMSUNG UE55NU7442UXXH 4K UHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,SAMSUNG,,https://www.mediamarkt.hu/hu/product/_samsung-ue55nu7442uxxh-4k-uhd-smart-led-telev%C3%ADzi%C3%B3-1263841.html
LG,49UK6400PLF,143.999Ft,LG 49UK6400PLF 4K UHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,LG,,https://www.mediamarkt.hu/hu/product/_lg-49uk6400plf-4k-uhd-smart-led-telev%C3%ADzi%C3%B3-1261725.html
ORION,22-D,34.999Ft,"ORION PIF 22-D 22"" LED televízió",Televisions,Hungary,MediaMarkt (Hungary),online,ORION,,https://www.mediamarkt.hu/hu/product/_orion-pif-22-d-22-led-telev%C3%ADzi%C3%B3-1092096.html
THOMSON,43UC6406,98.999Ft,THOMSON 43UC6406 4K UHD Smart LED televízió,Televisions,Hungary,MediaMarkt (Hungary),online,THOMSON,,https://www.mediamarkt.hu/hu/product/_thomson-43uc6406-4k-uhd-smart-led-telev%C3%ADzi%C3%B3-1263107.html
